6165|Pine Tree, Pine Over Me|None|
6166|Ricochet|None|
6168|Rock A Billy|None|
6169|Running Bear|None|
617|Playground Love|Music byAir|
6172|Impressions|Music byJohn Coltrane|jazz
6173|Skokiaan|Music byAugust Msarurgwa|
6174|I Went To Your Wedding|None|
6175|The Windsor Waltz|Music byJohnny May,Johnny Reine|
6176|Wouldn't It Be Loverly|Music byFrederick Loewe|
618|You & Me|Music byLifehouse|
6182|The Yellow Rose Of Texas|None|
6183|It's A Sin To Tell A Lie|None|
6184|It Is No Secret|None|
6185|It's Only Make Believe|Music byConway Twitty,Jack Nance|
6186|Just Married|None|
6187|Just Walking In The Rain|None|
619|Annie's Song|Music byJohn Denver|
6190|Kitty In A Basket|None|
6191|Look What You've Done|None|
6192|Lucky lips|Music byJerry Leiber,Mike Stoller|
6193|Let Me Go Lover|Music byJenny Lou Carson|
6196|Melodie D'Amour|Music byHenri Salvador|
6197|My Truly Truly Fair|None|
6198|My son, my son|Music byEddie Calvert,Melville Farley|
620|Hallelujah|Music byLeonard Cohen|
6205|My  happiness|Music byBorney Bergantine|
6206|Powder your face with sunshine|Music byCarmen Lombardo,Stanley Rochinski|
6207|Whispering Hope|Music byAlice Hawthorne|
6208|Sail Along Silv'ry Moon|Music byPercy Wenrich|
6209|Scarlet Ribbons|Music byEvelyn Danzig|
621|Maybe an angel|Music byHeather Nova|
6210|You Always Hurt The One You Love|None|
6211|Whatever Lola Wants|Music byJerry Ross|broadway
6213|You're Breaking My Heart|None|
6215|The Woodpecker Song|Music byEldo Di Lazzardo|
6216|Never On Sunday|Music byManos Hadjidakis|
6217|Apache|Music byJerry Lordon|
6218|Music! Music! Music!|None|
622|Beautiful that way|Music byNoa|
6221|Let Me Be There|None|
6222|Caterina|None|
6223|The Ash Grove|Music byTraditional Welsh|traditional
6224|Don't Cry Out Loud|None|
6229|A Teardrop On A Rose|None|traditional
623|Everything|Music byMichael Bubl|
6230|Weist du wieviel Sternlein stehen|Music byGerman trad.|children
6231|Bar Room Polka|None|traditional
6235|I'll Never Find Another You|None|
6239|Moondance|None|jazz
624|Just The Way You Are|Music byBilly Joel|jazz
6240|Sentimental Me|Music byJim Morehead|
6241|River Road|None|
6242|A World Of Our Own|None|
625|Your Song|Music byElton John|
6257|Hava Nagilah|Music byunknown|folk
6259|Auf Wiedersehen My Dear|None|
6260|Hold Me, Thrill Me, Kiss Me|None|
6261|The Poor People Of Paris|Music byMarguerite Monnot|
6262|Non Dimenticar|Music byP.G. Redi|
6264|Just a little lovin'|Music byEddy Arnold,Zeke Clements|
6265|Run rabbit, run rabbit|Music byNoel Gay,Ralph Butler|
6266|Hey little hen|Music byNoel gay,Ralph Butler|
6267|In a little Spanish town|Music byMabel Wayne|
6268|Dites - Moi|Music byRichard Rodgers|
6269|Botany Bay|Music byFlorian Pascal|
6275|3 Wrong Notes|Music byHiromi Uehara,Stanley Clarke|jazz
6277|The Hawaiian Love call|Music byIrmgard F. Aluli|
6280|Concerto in F major|Music byJesse Novak|
6281|The Gay Gordons|Music byScottish Traditional|
6287|The Rose Of Glamorgan|Music byTraditional|traditional
6289|That Lucky Old Sun|Music byBeasley Smith|
6294|Any Time|None|
6295|Camptown Races|None|
6296|Long Long Ago|None|
6298|Wheels|Music byNorman Petty|
6299|Szentllek|Music byUnknown|
6301|You Win Again|None|
6302|I Could Have Danced All Night|Music byFrederick Loewe|
6303|Slow Coach|None|
6305|Tied a dicssg|Music byUnknown|
6306|The Wind Beneath My Wings|None|
6307|Szllj, dalom|Music bySillye Jen|
6310|Georgy Girl|Music byTom Springfield|
6311|White Rose Of Athens|None|
6313|One day when we were young|Music byJohann Strauss Jr.|
6314|Peggy O Neill|Music byEd G. Nelson,Gilbert Dodge,Harry Pease|
6327|The Lonely Bull|Music bySol Lake|
6328|Don't Sweetheart Me|Music byCliff Friend|
6342|The Inch Worm|Music byFrank Loesser|jazz
6343|Wedding Bells|None|
6344|The Whistling Waltz|None|
6345|I Could Write a Book|Music byLorenz Hart,Richard Rodgers|jazz
6346|Turn! Turn! Turn!|Music byPete Seeger|
6348|Rainbow Connection|None|
6350|Recorda-Me|Music byJoe Henderson|jazz
6351|Peace|Music byHorace Silver|jazz
6352|A Mansion On The Hill|Music byHank Williams|traditional
6353|If I Had A Hammer|Music byLee Hays,Pete Seeger|
6354|Here Without You|Music byBrad Arnold,Christopher Henderson,Matt Roberts,Robert Harrell|rock
6362|Lady Love|None|
6363|By the river of the roses|Music byJoe Burke,Marty Symes|
6364|The Sheik Of Araby|Music byTed Snyder|
6365|Wedding Bells|Music byIrving Kahal,Sammy Fain,Willie Raskin|
6366|I Won't Be Home No More|None|
6367|Songbird|Music byLoonis McGlohon|
6370|Songbird|Music byChristine McVie|
6375|Comin' Through The Rye|Music byUnknown|children
638|Underneath Your Clothes|Music byMendez,Shakira|
6389|Raindrops|None|
639|Karma Police|Music byThomas Yorke|rock
6391|Somewhere In Time|Music byJohn Barry|
6393|Cabin In The Pines|None|traditional
6394|me and my broken heart|Music byhank williams|traditional
6395|Black Velvet|None|
6398|In My Life|None|
640|Nikita|Music byBernie Taupin,Elton John|
6404|Stand By Me|Music byBen E. King,Jerry Leiber and Mike Stoller|
6419|Baby It's Cold Outside|None|
6426|I Can't Make You Love me|Music byMike Reid|
6428|Lazy Afternoon|Music byJerome Moross|
6430|Have I Told You Lately|Music byVan Morrison|
6432|Morning in Cornwall|Music byGheorghe Zamfir,James Last|
6441|Over The Rainbow|Music byHarold Arlen|
6444|Born free|Music byJohn Barry|
6445|Sierra Sue|Music byJoseph B Carey|
6446|Lili Marlene|Music byNorbert Schultze|movies
6448|The twist|Music byHank Ballard|
6450|I see the moon|Music byMeredith Willson|
6452|Accentuate The Positive|Music byHarold Arlen,Johhny Mercer|
6455|Supercalifragilisticexpialidocious|Music byRichard Sherman,Robert Sherman|
6470|I Got It Bad And That Ain't Good|Music byDuke Ellington|
6472|Lambeth Walk|Music byDouglas Furber,Noel Gary|
6474|Birdie Song/Birdie Dance|Music byWerner Thomas,Terry Rendall|
6476|Only You|None|
6481|Maori Battalion|Music byCorporal Anania Amohau   (Te Arawa)|
6482|My Romance|Music byRichard Rodgers|
6493|Beauty And The Beast|Music byAlan Menken|movies
6494|Circle Of Life|Music byElton John|
6495|In The Shade Of The Old Apple Tree|Music byEgbert Van Alstyne|
6496|In My Merry Oldsmobile|Music byGus Edwards|
6503|Pure Imagination|None|movies
6506|Little Things Mean A Lot|Music byCarl Stutz,Edith Lindeman|
6507|Just A Gigolo|Music byLeonello Casucci|
6511|Return To Me|Music byCarmen Lombardo|
6517|Baby, Won't You Please Come Home|Music byClarence Williams|
6521|Take These Chains|Music byFred Rose,Hy Heath|
6522|Crying Time|Music byBuck Owens|
6523|No One|Music byMort Shuman|
6525|Singing Bamboo|None|
6526|Hawaiian War Chant|Music byJohnny Noble|
6527|The Hukilau Song|None|
6528|Just The Two Of Us|Music byBill Withers|jazz
6531|Colonel Bogey|Music byKenneth Joseph Alford  (F.J. Ricketts)|
6532|Dreams Of The Everyday Housewife|None|
6533|Bill Bailey|None|
6534|Little Brown Jug|Music byJoseph Winner|
6535|Give My Regards To Broadway|None|
6537|La Fiesta de la Tirana|None|children
6540|Do Nothing Till You Hear From Me|Music byDuke Ellington|
6544|Here You Come Again|Music byBarry Mann|
6545|Straighten Up And Fly Right|Music byIrving Mills|
6547|Midnight Sun|Music byLionel Hampton,Sonny Burke|
6563|Save The Last Dance For Me|Music byMort Shuman|
6568|Time To Say Goodbye|Music byFrancesco Sartori|
6576|The Prayer|Music byDavid Foster|
6579|Mister Sandman|Music byPat Ballard|
6581|After Hours|Music byAvery Parrish|jazz
6590|Moon Over Miami|Music byJoe Burke|
6592|Looking Through Your Eyes|Music byDavid Foster|
6600|Bring Him Home|Music byClaude-Michel Schnberg|
6601|Little Ol' Wine Drinker Me|Music byDick Jennings,Hank Miles|
6621|I Wished On The Moon|Music byRalph Rainger|
6627|Pomp and Circumstance|Music byEdward Elgar|classic
6634|Lush Life|None|
6637|God Bless' The Child|Music byArthur Herzog Jr,Billie Holiday|
6638|I'm Through With Love|Music byFud Livingston,Matt Malneck|
6641|South Of The Border|Music byMichael Carr|
6651|Take Love Easy|Music byDuke Ellington|
6652|A Walk In The Black Forest|Music byHorst Jankowsky,Kal Mann|
6657|For Every Man There's A Woman|Music byHarold Arlen|
6658|Any Place I Hang My Hat Is Home|Music byHarold Arlen|
666|Golliwog's Cakewalk|Music byClaude Debussy|
6662|rad a Duna vize|Music byHungarian song|
6663|Julcsika, Tercsike|Music byHungarian song|
6668|Crazy He Calls Me|Music byCarl Sigman|
667|Love Song|None|
6677|A baby just like you|Music byJoe Henry,John Denver|
6678|Why Try To Change Me Now|Music byCy Coleman|broadway
6679|With Every Breath I Take|Music byRalph Rainger|
668|Afro Blue|Music byMongo Santamaria|jazz
6680|Sugar Blues|Music byClarence Williams|jazz
6682|I Want To Live|None|
6683|Ott fogsz majd srni|Music byUnknown|
6684|Ne nzzen gy rm|Music byUnknown|
6685|Sohase mondd|Music byZsolt Dme|
6686|Good Morning Heartache|Music byErvin Drake|
6687|The End Of A Love Affair|Music byEdward C. Redding|
6688|Zie ik de lichtjes van de Schelde|Music byModest Vercauteren|blues
6689|I'm Sorry|None|
669|A Mess Of Blues|None|
6690|Autograph|None|
6694|After The Lovin'|Music byRitchie Adams|
6696|Like A Sad Song|None|
670|All Or Nothing At All|Music byArthur Altman|
6703|One|Music byMarvin Hamlisch|
6707|Tumbalalaika|None|folk
6708|Looking For Space|None|
6711|I've Got Sixpence|None|
6714|Lily of Laguna|None|
6715|Ladybird|Music byTadd Dameron|jazz
6716|Birk's Works|Music byDizzy Gillespie|jazz
6717|Billie's Bounce|Music byCharlie Parker|jazz
6718|Buster Rides Again|Music byBud Powell|jazz
6721|Strasbourg St. Denis|Music byRoy Hargrove|jazz
6722|Only You|Music byAnde Rand|
6728|Chicago (That Toddlin' Town)|None|jazz
674|After You've Gone|Music byTurner Layton|
6741|I'm A Lonely Little Petunia In An Onion Patch|None|
6742|The Old Grey Mare|Music byFrank Panella|
6743|Devil May Care|None|jazz
6745|Daddy Wouldn't Buy Me A Bow Wow|Music byJoseph Tabrar|
675|As Long As I Have You|None|
6753|Aba Daba Honeymoon|Music byArthur Fields,Walter Donovan|
6754|One Has My Name, The Other Has My Heart|None|
676|As Time Goes By|None|
6760|Nellie the elephant|Music byPeter Hart|
6761|Under The Bridges Of Paris|Music byVincent Scotto|traditional
6762|Nightmare|Music byArtie Shaw|
6764|Tangerine|Music byVictor  Schertzinger|jazz
6766|Pack Up Your Troubles|Music byFelix Powell (1915)|
6768|Hokey Pokey|Music byUnknown|
6770|Guter Mond, du gehst so stille|Music byVolksweise|traditional
6772|Tenderly|Music byWalter Grosse|
6773|Santa Baby|Music byPhil Springer,Tony Springer|holiday
6777|Orchids In The Moonlight|Music byVincent Youmans|
6778|Corcovado|Music byAntonio Carlos Jobim|jazz
678|Tl a vizen|Music byHungarian folk song|
6784|Let's Face The Music And Dance|Music byIrving Berlin|
6785|Get Out Of Town|Music byCole Porter|
6786|Your Eyes Have Told Me So|Music byWalter Blaufuss|
6787|I Fall In Love Too Easily|Music byJule Styne|
6799|If I Had Words|None|movies
6800|When The Rain Tumbles Down In July|Music byJoy McKean|
6802|Christmas Comes But Once A Year|None|holiday
6813|Charade|Music byHenry Mancini|
6815|Sugar Moon|None|traditional
6818|What Are You Doing The Rest Of Your Life|Music byMichel LeGrand|jazz
6819|Polkadots & Moonbeams|Music byJohnny Burke|jazz
683|Fever|None|
6832|Seems Like Old Times|Music byJohn Jacob Loeb|
6835|When Sunny Gets Blue|Music byMarvin Fisher|
6836|Rhymes and Reasons|Music byJohn Denver|
684|Baby Doll|None|
6841|Awake|Music byEric Mouquet,Thomas Salter|
6842|Dindi|Music byMusic by Antonio Carlos Jobim|jazz
6849|Poems, Prayers and Promises|Music byJohn Denver|
685|Back Door Man|None|
6853|Save the Last Dance for Me|None|
6854|Save the Last Dance for Me|None|
686|Harlem Nocturne|Music byDick Rogers,Earle Hagen|
6860|Again I Say Rejoice|None|worship
6861|Again I Say Rejoice|None|worship
6862|Wild Is The Wind|Music byDimitri Tiomkin|
6866|Lullaby In Ragtime|None|movies
6867|Tis Autumn|Music byHenry Nemo|
6878|Your's Is My Heart Alone|Music byFranz Lehar|
6879|Rico Vacilon|Music byRosendo Ruiz|pop
688|Ballad for Trane|Music byKenny Werner|
689|What A Wonderful World|None|movies
6899|Midnight Mood|Music byJosef Zawinul|jazz
690|I loves you Porgy|Music byGeorge Gershwin|
6900|City of New Orleans|None|folk
6901|Les Feuilles Mortes - Autumn Leaves|Music byJoseph Kosma|jazz
6902|Miyako|Music byWayne Shorter|jazz
6903|Tequila|Music byDaniel Flores|pop
691|Very Early|Music byBill Evans|
6910|Rhythm of the Rain|None|pop
6911|Amazing Grace|Music byEdwin Othello Excell|worship
6913|Wait Till the Sun Shines Nellie|Music byHarry Von Crosby|traditional
692|Time Remembered|Music byBill Evans|
6925|No Moon At All|Music byDavid A Mann|jazz
6926|Moon River|Music byHenry Mancini|movies
693|In Your Own Sweet Way|Music byDave Brubeck|
6930|Oh! You Beautiful Doll|Music byNat D. Ayer|
6932|I Won't Dance|Music byJerome Kern|
6936|Jalava-Lied|Music byGeorg Herrnstadt,Willi Resetarits|folk
6938|River Stay 'Way From My Door|Music byHarry Woods|
694|I Hear a Rhapsody|Music byDick Gasparre,George Fragos,Jack Baker|
6942|I'm Glad There Is You|Music byJimmy Dorsey|
6943|Nuages|Music byDjango Reinhardt|jazz
695|Pingvin|Music byHungarian folk song|
6955|I Cover the Waterfront|Music byJohn W. Green|jazz
6958|Come Dance With Me|Music byJames Van Heusen|
696|Ne Me Quitte Pas|None|
6961|Woman In Love|Music byRobin Gibb|
6962|Underneath the Spreading Chestnut Tree|Music byUnknown|
6963|I Do Like To Be Beside the Seaside|None|
6966|Falling Slowly|None|pop
6968|Two for the Road|Music byHenry Mancini|
6969|Dreamsville|Music byHenry Mancini|
697|You've Got a Friend|Music byCarole King|
6971|Blue Orchids|None|jazz
6972|Darling Lili|Music byHenry Mancini|
6975|Under the Boardwalk|None|pop
6993|An die ferne Geliebte (Page 1)|Music byLudwig van Beethoven|children
701|Lady in Black|None|
7013|I'll Be Seeing You|Music bySammy Kahn|jazz
7014|Carolina in the Morning|Music byWalter Donaldson|
7019|Virgo|Music byWayne Shorter|jazz
702|Bella ciao|Music byAnonymous|
7023|Valse Hot|Music bySonny Rollins|jazz
7025|Upper Manhattan Medical Group|Music byBilly Strayhorn|jazz
7028|Please Don't Talk About Me When I'm Gone|Music byBee Palmer|
703|Nagytborba indulnk|Music byHungarian folk song|
7030|Smoke Gets in Your Eyes|Music byJerome Kern|blues
7031|You Must Have Been A Beautiful Baby|Music byHarry Warren|
7032|Heaven Can Wait|Music byJimmy Van Heusen|
7035|Brother, Can You Spare a Dime?|Music byJay Gorney|
7037|Kt szl pnksdrzsa|Music byTraditional Hungarian - Somogy|traditional
7038|Crazy Little Thing Called Love|None|rock
704|ber den Wolken|Music byReinhard Mey|
7040|Where Do I Begin|Music byFrancis Lai|
7043|Monster Banana|Music byNadida Carryne|children
7044|If I Ruled The World|Music byCyril Ornadel|
7046|Strike Up The Band|Music byGeorge Gershwin|broadway
7047|Loving You|Music byJerry Leiber|
7048|You and Me Against the World|Music byKen Ascher,Paul Williams|
7055|P. S. I Love You|Music byGordon Jenkins|
7063|It's a Lovely Day Tomorrow|Music byIrving Berlin|
7065|Come Rain Or Come Shine|Music byHarold Arlen|jazz
7066|Summertime|Music byGeorge Gershwin|jazz
7068|Bluesette|Music byToots Thielemans|
7069|Slow Boat To China|None|
7071|Blues in the Night (My Mama Done Tol' Me)|Music byHarold Arlen|
7082|When You're Smiling|Music byLarry Shay|broadway
7083|Cecilia|Music byPaul Simon|
7086|Amhrn na bhFiann (A Soldier's Song)|Music byPatrick Heeney,Peadar Kearney|traditional
7087|Ma he's making eyes at me|Music byCon Conrad|
7098|Maria Elena|Music byLorenzo Barcelata|
7099|Blues Stay Away From Me|Music byAlton Delmore,Rabon Delmore|
7100|Petite Fleur|Music bySydney Bechet|jazz
7101|Tavaszi szl vizet raszt|Music byTraditional Hungarian - Mezsg|traditional
7113|In The Mood|Music byJoe Garland|
7114|Megktm lovamat|Music byTraditional Hungarian - Slovak origin|traditional
7115|Bohemia After Dark|Music byOscar Pettiford|
7117|Midnight Blue|Music byMelissa Manchester|
7118|Si Tu Vois Ma Mre|Music bySidney Bechet|jazz
7119|Let's Dance|Music byJoeph Bonine|
7123|Goody goody|Music byMatt Malneck|
7128|Who Were You With Last Night?|Music byFred Godfrey,Mark Sheridan|
7129|Night and Day|None|
7167|If You Knew Susie|None|
7171|Doxy|Music bySonny Rollins|jazz
7179|Abie My Boy|Music byA. Grock.,L. Silberman|
7180|Pikapolonica|Music byLencka Kupper|children
7181|Get Me to the Church on Time|Music byFrederick Loewe|
7182|Breaking Up Is Hard To Do (Jazzy Version)|None|jazz
7183|If I Loved You (Alternative Changes)|Music byRichard Rodgers|jazz
7198|Carmen de Bolvar|Music byLucho Bermdez|pop
7207|Christmas Is|Music byPercy Faith|holiday
7209|Non, je ne regrette rien|Music byCharles Dumont|jazz
7210|Happy Birthday|Music byAlexander Klser,Mildred J. Hill,Patty Hill|jazz
7213|test|Music byUnknown|
7215|The Little Boy That Santa Claus Forgot|Music byMichael Carr|holiday
7222|Here There and Everywhere|Music byPaul McCartney|
7225|Somewhere|Music byLeornard Bernstein|
7227|Footprints|Music byWayne Shorter|jazz
7228|Imagine|None|pop
7229|Body and Soul|Music byJohnny Green|jazz
7230|Lullaby of Birdland|Music byGeorge Shearing|jazz
7234|Szomor vasrnap|Music bySeress Rezs|
7235|We Need A Little Christmas|Music byJerry Herman|holiday
7240|Miss Otis Regrets|None|
7242|Mambo Italiano|Music byBob Merrill|
7249|Moskau|Music byDschinghis Khan|
7250|Ma'moiselle de Paree|Music byPaul Durand|
7251|Mam'selle|Music byEdmund Goulding|
7253|Mandolins in the Moonlight|None|
7257|Range Expansion and Chorale|Music byR.C.O Lomboy|classic
7258|Giant Steps|Music byJohn Coltrane|jazz
7260|Quartermaster's Store|None|
7261|We're Going to Hang out the Washing on the Siegfried Line|Music byJimmy Kennedy,Michael Carr|
7262|Drifting and Dreaming|None|traditional
7263|Christmas Island|Music byLyle Moraine|holiday
7264|Love You Madly|Music byDuke Ellington|
7265|When The Sun Comes Out|Music byHarold Arlen|
7268|Say It Isn't So|Music byIrving Berlin|
728|Wo Menschen sich vergessen|Music byChristoph Lehmann|
7286|Don't Smoke in Bed|Music byWillard Robison|
7287|Light Music Work #3|Music byR.C.O Lomboy|classic
7288|There'll Always Be an England|None|
7289|Marta|Music byL.Wolfe Gilbert,Moises Simons|
729|Szjbergyerek|Music byKistehn tnczenekar|
7290|Maybe It's Because I'm a Londoner|None|
7291|A Nice Cup of Tea|Music byA.P.Herbert,Henry Sullivan|
7292|Trouble Is A Man|Music byAlec Wilder|
7293|Waltzing Matilda|Music byMarie Cowan|
7298|West End Blues|Music byJoe Oliver|
730|Ievan Polkka|Music byFinnish folk song|
7309|Super Duper Love|None|
7318|Here Comes Santa Claus|Music byOakley Haldeman|holiday
7319|Egy asszonynak kilenc a lenya|Music byHungarian song|
732|When Irish Eyes Are Smiling|Music byErnest Ball|
7320|And the Band Played Waltzing Matilda|Music byEric Bogle|
7321|Silver Wings in the Moonlight|Music byLeo Towers,Sonny Miller|
7322|Bless 'em All|Music byFrank Lake,Jimmy Hughes|
733|Ease Your Mind|None|
7334|Kiss the Boys Goodbye|None|
7335|Lost in the Stars|Music byKurt Weill|holiday
7336|The White Cliffs of Dover|Music byWalter Kent|
7337|Merry Christmas Darling|Music byRichard Carpenter|holiday
734|Nervous Little Thing|None|
7340|God Bless America|None|
7341|Santa Bring My Baby Back (to Me)|Music byAaron Schroeder,Claude DeMetrius|
7344|This Is the Army Mr Jones|None|
7346|You and I|None|
7347|It's a Long Way to Tipperary|None|
7348|Wish Me Luck as You Wave Me Goodbye|Music byHarry Parr Davies|
735|You Don't Know|None|
7354|Hello Hello Who's Your Lady Friend?|Music byHarry Fragson|
7355|Mary Did You Know|Music byBuddy Greene|holiday
736|No One|None|
739|Bleeding Love|None|
7408|When I Leave the World Behind|None|
7409|Always in my Heart|Music byErnesto Lecuona|
7410|Over There|None|
7411|Down With Love|Music byHarold Arlen|
7412|Why Was I Born|Music byJerome Kern|
7413|Miss Annabelle Lee|Music byHarry Richman,Lew Pollack,Sidney Clare|
7414|Hooray For Love|Music byHarold Arlen|
7417|Dona Nobis Pacem|Music byTraditional|traditional
7418|Venus|Music byEd Marshall|
742|All the Things You Are|Music byJerome Kern|jazz
7420|Fold your wings (from "Glamorous Night")|Music byIvor Novello|
743|Alone Together|Music byArthur Schwartz|
7438|That Sunday (That Summer)|Music byGeorge David Weiss|
7439|Singing In The Rain|Music byNacio Herb Brown|
7445|September Song|Music byKurt Weill|
7446|Memphis In June|Music byHoagy Carmichael|
7447|Happy Holiday|Music byIrving  Berlin|holiday
7453|Precession of the Equinoxes|Music byDot145|rock
746|Brown girl in the ring|Music byBoney M|
7463|Home For The Holidays|Music byRobert Allen|holiday
747|Moonlight shadow|Music byMike Oldfield|
7471|A Holly Jolly Christmas|Music byJohnny Marks|holiday
7530|Anonimo Veneziano|Music byStelvio Cipriani|movies
7531|He Was Too Good To Me|Music byRichard Rodgers|
7532|It's the Most Wonderful Time of the Year|Music byEddie Pola|holiday
7533|No Can Do|None|
7540|The Most Wonderful Day Of The Year|Music byJohnny Marks|holiday
7545|Roses et papillons|Music byAnonyme|traditional
7546|Bouquet de penses|Music byAnonyme|traditional
7561|Nellie Kelly  I love you|Music byGeorge M Cohan|
758|It could happen to you|Music byJimmy van Heusen,Johnny Burke|
7586|Somewhere In My Memory|Music byJohn Williams|holiday
7588|That Christmas Feeling|Music byGeorge Weiss|holiday
7591|Dance, little lady|None|
7594|You're All I Want For Christmas|Music bySeger Ellis|holiday
7598|The Wonderful World of Christmas|Music byCharles Tobias|holiday
7609|If Ever I Would Leave You|Music byFrederick Lowe|
7611|Because It's Christmas|Music byBarry Manilow|
7620|Get Happy|Music byHarold Arlen|
7622|I Want to Die on the Battlefield (With Glory in my Soul)|None|folk
7624|Some Of These Days|Music byShelton Brooks|
7626|To Where You Are|Music byLinda Thompson|
7629|Happy Holiday|Music byA. Kraamer|folk
7630|My Spanish Rose|Music byAndr Moss|pop
7631|s Nachts na tween|Music byDe Havenzangers|pop
7632|Aambeeld-Polka|Music byAlbert Parlow|traditional
7633|Aan de Amsterdamse grachten|None|traditional
7645|Guess Who I Saw Today|Music byElisse Boyd|
7655|The Army, the Navy and the Air Force|Music byEdward Lockton,Herman Darewski|
7660|That's All Right|Music byArthur Crudup|
7664|The Windmill's Turning|Music byJan Van Laar|
7670|Boogie woogie bugle boy|Music byDon Raye,Hughie Prince|
7673|When the Lights Go On Again|Music byBennie Benjemen,Eddie Seiler,Sol Marcus|
7674|It Ain't Necessarily So|Music byGeorge Gershwin|
7678|An die Musik|None|classic
7680|The Folks Who Live on the Hill|Music byJerome Kern|
7681|Caroling, Caroling|Music byAlfred Burt|holiday
7682|Do You Hear What I Hear|Music byGloria Shayne|
7683|Let the People Sing|Music byNoel Gay|
7685|Htre ma vrom a Nemzetinl|Music byLajtai Lajos|
7718|A Dreamer's Holiday|Music byMabel Wayne|
7728|Take Me Out to the Ball Game|Music byAlbert von Tilzer|
7729|There Is No Christmas Like A Home Christmas|Music byMickey J. Addy|holiday
7732|When Santa Claus Gets Your Letter|Music byJohnny Marks|holiday
7734|Christmas In Killarney|Music byFrank Weldon|holiday
7736|Jingle, Jingle, Jingle|Music byJohnny Marks|
7737|L'important C'est la Rose|Music byGilbert Becaud|
7741|Merry, Merry Christmas To You|Music byJohnny Marks|holiday
7742|You|Music byCarl Petter Opsahl|jazz
7744|Alexanders Ragtime Band|Music byIrving Berlin|
7745|A Pretty Girl Is Like a Melody|Music byIrving Berlin|
7746|Star Dust|Music byHoagy Carmichael|
7747|Azt hallottam, picike babm|Music byHungarian song|
7748|California Dreaming|Music byJohn Phillips,Michelle Phillips|
7752|What Are You Doing New Year's Eve?|Music byFrank Henry Loesser|holiday
7753|What A Merry Christmas This Could Be|Music byHarlan Howard|holiday
7765|Old Toy Trains|Music byRoger Miller|holiday
778|Adj helyet magad mellett|Music byBikini|
7782|Parade of the Wooden Soldiers|Music byLeon Jessel|holiday
7785|Sleigh Ride|Music byLeroy Anderson|jazz
7788|I Got A Right To Sing the Blues|Music byHarold Arlen|blues
7790|Let the Good Times Roll|Music byLeonard Lee|
7801|An Apple for the Teacher|Music byJames V. Monaco|
7802|If I Had A Hammer|None|folk
7804|This Nearly Was Mine|Music byRichard Rodgers|
7805|Cruising Down the River|Music byEily Beadell,Nell Tollerton|
7807|Hello, Goodbye|None|rock
7809|About a Quarter to Nine|Music byHarry Warren|rock
781|Doxy|Music bySonny Rollins|
7812|Pretty Paper|Music byWillie Nelson|
7816|The Pink Panther|Music byHenry Mancini|jazz
7818|When a Man Loves a Woman|Music byAndrew Wright,Calvin Lewis|jazz
782|Oleo|Music bySonny Rollins|
7827|Always True to You in my Fashion|None|
783|There will never be another you|Music byHarry Warren|
7837|Time in a Bottle|None|
7838|Girls Just Want to Have Fun|None|
784|Isral|Music byJohn Carisi|
7841|The Greatest Gift of All|Music byJohn Jarvis|holiday
7842|Quando, Quando, Quando (Tell Me When)|Music byTony Renis 1962|pop
7844|Don't Be That Way|Music byBenny Goodman,Edgar Sampson|
7845|Someday at Christmas|Music byBryan Wells|
7847|I Couldn't Sleep a Wink Last Night|Music byJimmy McHugh|
7849|Life Is Just a Bowl of Cherries|Music byRay Henderson|
785|Altijd is Kortjakje ziek|Music byJane Taylor|
7850|The Music Goes Round and Round|Music byEdward Farley,Mike Riley|
7855|My Devotion|None|
7856|Only Forever|Music byJames V. Monaco|
7857|That's My Desire|Music byHelmy Kresa|
7858|A Tree in the Meadow|None|
786|Klein, klein kleutertje|Music byFlorimond van Duyse|
7860|For Sentimental Reasons|Music byWilliam Best|
7868|We Three (My Echo, My Shadow and Me)|Music byDick Robertson,Nelson Cogane,Sammy Mysels|
787|Hoedje van papier|Music byTraditional|
7874|Yesterdays|Music byJerome Kern|jazz
7875|Woody n' You|Music byDizzy Gillespie|jazz
7878|Prelude to a Kiss|Music byDuke Ellington,Irving Mills|jazz
7882|The More I See You|Music byHarry Warren|
7883|When I Look In Your Eyes|Music byLeslie Bricusse|
7885|Happy Christmas, Little Friend|Music byRichard Rodgers|
7887|Ma, I Miss Your Apple Pie|Music byCarmen Lombardo 1941|
7892|Will You Still Be Mine|Music byMatt Dennis|
7894|Aan De Amsterdamse Grachten|Music byNiek Stein|traditional
7895|Aan De Voet Van Die Mooie Wester|Music byArr. H. Laukens|traditional
7896|Aber Dich Gibt's Nur Einmal|Music byUnknown|pop
7897|Ach Vaderlief|Music byUnknown|traditional
7898|Adios Amigo|Music byUnknown|pop
7899|Alles Kan Een Mens Gelukkig Maken|Music byR. Froger|pop
790|Esztike|Music byHungarian song|
7900|Aloha oe|Music byUnknown|holiday
7901|Alpenmdchen|Music byUnknown|folk
7902|Als De Morgen Is Gekomen|Music byUnknown|pop
7903|Als De Nacht Verdwijnt|Music byUnknown|pop
7904|Als Het Gras Twee Kontjes Hoog Is|Music byUnknown|folk
7905|Als Ik Jou Kus|Music byW. Kersten|folk
7906|Als Ik Met Jou Op De Wolken Zweef|Music byUnknown|pop
7907|Als Sterren Aan De Hemel Staan|Music byUnknown|pop
7909|Als Sterren Flonk'rend Aan De Hemel Staan|Music byUnknown|pop
